loan_amnt,int_rate,term,installment,grade,sub_grade,purpose,annual_inc,dti,home_ownership,addr_state,delinq_2yrs,inq_last_6mths,revol_util,open_acc,total_acc,earliest_cr_line,loan_status,total_pymnt,total_rec_prncp,recoveries,issue_d,Employment_length
24000,10.33, 36 months,778.14,B,B1,debt_consolidation,47000.0,32.38,MORTGAGE,VA,0.0,0.0,86.1,9.0,18.0,Apr-1997,Current,1570.05,1148.0,0.0,Nov-2018,2
16000,15.61, 60 months,385.79,D,D1,debt_consolidation,59000.0,23.68,MORTGAGE,VA,0.0,1.0,82.3,22.0,38.0,Sep-2003,Fully Paid,19769.4615775591,16000.0,0.0,Aug-2015,4
3600,11.39, 36 months,118.53,B,B3,major_purchase,58000.0,21.11,RENT,GA,0.0,1.0,0.0,11.0,31.0,Sep-2005,Fully Paid,4104.7842091972,3600.0,0.0,Dec-2016,5
12000,13.67, 36 months,408.22,B,B5,debt_consolidation,72000.0,10.52,MORTGAGE,WA,1.0,0.0,79.4,6.0,24.0,Jul-2001,Fully Paid,14034.2089980807,12000.0,0.0,May-2012,5
13400,14.99, 36 months,464.45,C,C5,debt_consolidation,50000.0,19.42,RENT,NY,0.0,1.0,55.4,9.0,12.0,Aug-2009,Fully Paid,14421.69,13400.0,0.0,Jan-2015,0
7000,7.39, 36 months,217.4,A,A4,debt_consolidation,65000.0,3.71,RENT,CA,0.0,0.0,35.7,6.0,8.0,Aug-2009,Current,7167.02,6356.14,0.0,May-2016,2
13350,15.99, 36 months,469.29,C,C5,debt_consolidation,30000.0,33.44,MORTGAGE,LA,1.0,0.0,24.8,17.0,28.0,Dec-1983,Current,11251.1,8177.77,0.0,Feb-2017,10
11000,13.35, 36 months,372.5,C,C2,debt_consolidation,30000.0,18.56,OWN,FL,1.0,1.0,29.0,15.0,38.0,Mar-1989,Fully Paid,13076.4876622634,11000.0,0.0,Jul-2014,-1
15000,16.01, 36 months,527.43,C,C5,debt_consolidation,132000.0,9.37,MORTGAGE,MI,0.0,2.0,44.0,16.0,29.0,Jan-2004,Current,4800.24,3107.94,0.0,Apr-2018,-1
8625,13.99, 36 months,294.75,C,C4,debt_consolidation,24000.0,17.15,RENT,CA,0.0,0.0,91.3,3.0,6.0,Jan-2007,Charged Off,3235.55,2265.14,0.0,Apr-2015,0
36000,10.47, 36 months,1169.58,B,B2,debt_consolidation,90000.0,10.31,MORTGAGE,TX,1.0,0.0,9.3,32.0,57.0,Aug-1993,Current,5936.44,4483.11,0.0,Sep-2018,3
24000,11.47, 36 months,791.09,B,B5,credit_card,220000.0,11.25,RENT,NY,0.0,0.0,64.4,12.0,25.0,Sep-1993,Current,27619.33,23216.74,0.0,Mar-2016,2
9775,16.99, 36 months,348.46,D,D3,other,28915.0,38.44,RENT,IL,0.0,0.0,38.8,13.0,30.0,Aug-1999,Fully Paid,12544.7336522646,9775.0,0.0,Aug-2014,-1
2000,21.49, 36 months,75.86,D,D5,debt_consolidation,48000.0,23.8,MORTGAGE,PA,0.0,2.0,97.5,6.0,16.0,Aug-1993,Charged Off,1187.19,580.05,205.79,Dec-2016,4
6625,10.75, 36 months,216.12,B,B4,debt_consolidation,24000.0,19.05,MORTGAGE,TX,1.0,0.0,51.8,13.0,20.0,Feb-2009,Current,7137.06,5977.92,0.0,May-2016,2
10000,16.59, 36 months,354.5,D,D1,other,72012.0,17.53,RENT,VA,0.0,0.0,12.2,14.0,29.0,Feb-1998,Fully Paid,10138.25,10000.0,0.0,May-2014,3
20000,11.14, 36 months,656.11,B,B2,credit_card,150000.0,2.9,RENT,AR,0.0,0.0,83.4,5.0,10.0,Jun-2000,Fully Paid,23619.5823169885,20000.0,0.0,Feb-2013,9
19200,17.99, 60 months,487.45,D,D2,debt_consolidation,70000.0,21.59,MORTGAGE,KS,0.0,0.0,58.4,10.0,26.0,Feb-1988,Current,13629.41,6882.03,0.0,Oct-2016,2
10000,7.34, 36 months,310.33,A,A4,debt_consolidation,51950.0,10.49,RENT,MN,0.0,1.0,29.8,18.0,31.0,Jul-1993,Current,3413.01,2826.18,0.0,Mar-2018,0
1950,13.18, 36 months,65.88,C,C3,other,45000.0,36.91,OWN,MD,0.0,2.0,5.1,16.0,56.0,Sep-2003,Fully Paid,2343.6778704596,1950.0,0.0,Nov-2015,0
19925,15.77, 36 months,698.25,D,D1,debt_consolidation,60000.0,17.09,MORTGAGE,TX,0.0,0.0,63.0,10.0,26.0,Aug-2002,Fully Paid,24108.2478279812,19925.0,0.0,Jan-2016,0
19000,11.99, 60 months,422.55,C,C1,debt_consolidation,65000.0,24.53,RENT,OH,0.0,1.0,34.4,12.0,24.0,Oct-1992,Current,13142.2,7924.29,0.0,Mar-2016,10
7500,16.14, 36 months,264.2,C,C4,debt_consolidation,57000.0,8.06,RENT,MA,0.0,0.0,95.5,5.0,9.0,Jan-2002,Current,1835.95,1190.45,0.0,Jul-2018,6
27600,17.99, 36 months,997.67,D,D2,credit_card,75000.0,18.8,OWN,NY,1.0,3.0,42.9,18.0,24.0,Oct-1981,Current,28010.03,20128.35,0.0,Oct-2016,10
26850,18.84, 36 months,982.05,E,E2,debt_consolidation,64000.0,34.24,RENT,CA,0.0,1.0,71.4,11.0,19.0,Dec-2002,Charged Off,26023.53,16976.28,1381.4,Apr-2015,8
12000,10.99, 36 months,392.81,B,B3,home_improvement,68000.0,3.78,MORTGAGE,NH,0.0,0.0,37.6,10.0,28.0,Dec-1988,Fully Paid,14003.0422568716,12000.0,0.0,Sep-2014,10
8000,11.49, 36 months,263.78,B,B5,moving,75000.0,12.37,OWN,TN,4.0,2.0,54.8,6.0,29.0,Jan-2005,Current,6853.17,5496.34,0.0,Dec-2016,3
6000,16.29, 36 months,211.81,C,C4,debt_consolidation,60500.0,12.24,MORTGAGE,VA,0.0,2.0,91.7,7.0,40.0,Sep-1996,Charged Off,3942.54,1992.61,980.98,Jul-2012,2
11625,6.49, 36 months,356.25,A,A2,debt_consolidation,91000.0,9.19,MORTGAGE,NY,0.0,0.0,75.7,4.0,15.0,Oct-1999,Fully Paid,12814.4990740696,11625.0,0.0,Feb-2016,7
4000,12.73, 36 months,134.26,B,B5,debt_consolidation,22880.0,13.12,RENT,FL,0.0,0.0,8.0,8.0,13.0,Dec-2004,Current,799.9,565.78,0.0,Aug-2018,3
18000,18.99, 60 months,466.84,E,E1,debt_consolidation,45000.0,28.69,RENT,AR,0.0,0.0,80.3,7.0,35.0,Aug-2002,Current,25676.2,15773.48,0.0,Jul-2014,2
5000,16.99, 36 months,178.24,D,D3,small_business,62000.0,10.88,RENT,CA,0.0,0.0,51.1,5.0,9.0,Sep-2000,Fully Paid,6410.4709763022,5000.0,0.0,Jul-2014,6
30000,20.99, 60 months,811.44,E,E4,credit_card,115000.0,10.22,MORTGAGE,MA,1.0,1.0,45.2,12.0,51.0,Nov-1984,Fully Paid,32637.5,30000.0,0.0,Nov-2014,10
24000,25.81, 60 months,715.88,E,E4,debt_consolidation,93600.0,18.88,RENT,FL,0.0,0.0,64.8,12.0,16.0,Sep-2007,Current,5692.63,1723.01,0.0,May-2018,10
13000,12.42, 36 months,434.4,B,B4,credit_card,54000.0,24.91,MORTGAGE,TX,0.0,0.0,74.8,12.0,14.0,Nov-2001,Fully Paid,14595.7185229281,13000.0,0.0,Feb-2012,2
5400,12.99, 36 months,181.93,C,C2,debt_consolidation,40000.0,40.86,RENT,UT,0.0,1.0,42.0,15.0,25.0,Feb-2001,Current,6388.4,5218.81,0.0,Mar-2016,9
15000,15.41, 60 months,360.09,D,D1,debt_consolidation,40000.0,27.72,OWN,NC,0.0,1.0,92.5,6.0,33.0,Dec-2001,Fully Paid,15633.8,15000.0,0.0,Nov-2015,10
10000,11.06, 36 months,327.68,B,B3,house,53000.0,17.72,MORTGAGE,IL,0.0,1.0,26.7,13.0,18.0,Jan-2005,Current,1969.16,1446.05,0.0,Jul-2018,-1
15100,14.99, 36 months,523.38,C,C5,medical,50000.0,24.51,RENT,LA,1.0,0.0,49.2,16.0,23.0,Nov-1999,Charged Off,7656.47,3542.14,2435.24,Nov-2014,10
4000,11.44, 36 months,131.79,B,B4,debt_consolidation,36000.0,21.27,RENT,OH,0.0,0.0,32.9,9.0,12.0,Aug-2004,Fully Paid,4544.8794411985,4000.0,0.0,Jan-2017,10
8000,7.97, 36 months,250.59,A,A5,debt_consolidation,54000.0,23.27,RENT,MI,0.0,0.0,27.2,12.0,22.0,Sep-2005,Current,3755.31,3103.59,0.0,Nov-2017,3
6400,7.96, 36 months,200.44,A,A5,other,111000.0,16.25,RENT,CA,0.0,0.0,47.5,10.0,24.0,May-2005,Current,2001.57,1627.87,0.0,Apr-2018,3
7875,7.39, 36 months,244.57,A,A4,debt_consolidation,49200.0,20.29,OWN,CO,0.0,0.0,67.3,8.0,26.0,Sep-1995,Fully Paid,8749.4897779366,7875.0,0.0,Apr-2016,2
24000,6.99, 36 months,740.95,A,A2,credit_card,125000.0,19.79,OWN,NY,0.0,1.0,23.4,45.0,64.0,Aug-1988,Current,16328.63,14052.74,0.0,Mar-2017,5
5600,11.53, 36 months,184.75,B,B5,debt_consolidation,42200.0,25.03,RENT,PA,0.0,1.0,54.9,11.0,17.0,Jun-2004,Charged Off,1104.91,804.78,0.0,Apr-2015,6
21000,8.9, 36 months,666.82,A,A5,credit_card,200000.0,23.12,MORTGAGE,NV,0.0,1.0,69.8,13.0,30.0,Dec-1988,Fully Paid,24005.4151496063,21000.0,0.0,Jan-2013,10
19000,10.72, 36 months,619.52,B,B2,debt_consolidation,85000.0,36.95,RENT,CO,0.0,0.0,79.6,23.0,31.0,Jan-2004,Current,1847.24,1361.45,0.0,Nov-2018,3
10400,11.67, 36 months,343.8,B,B4,debt_consolidation,53000.0,18.7,MORTGAGE,FL,0.0,0.0,61.3,10.0,12.0,Feb-2006,Fully Paid,12376.4539213911,10400.0,0.0,Oct-2014,10
12650,9.99, 36 months,408.13,B,B3,debt_consolidation,30000.0,18.4,RENT,IL,0.0,0.0,82.9,5.0,10.0,Jul-2001,Fully Paid,14679.5756160785,12650.0,0.0,May-2015,5
7000,15.31, 36 months,243.73,C,C5,debt_consolidation,95000.0,28.73,MORTGAGE,OH,0.0,1.0,52.4,44.0,58.0,Jul-2003,Fully Paid,8212.1443744546,7000.0,0.0,Feb-2016,3
8500,13.33, 36 months,287.76,C,C3,debt_consolidation,40500.0,14.52,RENT,IL,0.0,0.0,78.1,20.0,33.0,Sep-2006,Fully Paid,10348.0736563118,8500.0,0.0,Aug-2015,2
12000,8.81, 36 months,380.54,A,A5,debt_consolidation,35000.0,21.64,MORTGAGE,CA,0.0,0.0,6.9,9.0,25.0,Mar-1997,Current,775.77,587.03,0.0,Dec-2018,10
3475,15.61, 36 months,121.51,D,D1,debt_consolidation,220000.0,7.2,MORTGAGE,NY,7.0,0.0,52.0,5.0,27.0,Sep-1986,Charged Off,497.41,0.0,497.41,Oct-2014,5
40000,6.46, 36 months,1225.24,A,A1,credit_card,450000.0,13.34,MORTGAGE,TX,0.0,1.0,76.0,18.0,37.0,Aug-1998,Current,2436.12,2025.25,0.0,Dec-2018,10
7000,7.21, 36 months,216.82,A,A3,debt_consolidation,88320.0,12.55,RENT,IL,0.0,1.0,22.0,9.0,21.0,Nov-1998,Current,3463.51,2925.79,0.0,Oct-2017,5
10000,10.41, 36 months,324.61,B,B3,credit_card,107000.0,9.09,RENT,CA,0.0,0.0,43.8,16.0,20.0,Feb-2003,Fully Paid,10642.8143919034,10000.0,0.0,Feb-2018,0
30000,8.81, 36 months,951.35,A,A5,credit_card,100000.0,6.08,RENT,MD,0.0,0.0,29.0,6.0,9.0,Jan-2015,Current,1873.33,1467.57,0.0,Dec-2018,3
14000,7.88, 36 months,437.93,A,A5,major_purchase,54000.0,11.42,MORTGAGE,FL,0.0,0.0,22.5,6.0,13.0,Apr-1996,Fully Paid,15738.0098128068,14000.0,0.0,May-2010,5
6000,10.47, 36 months,194.93,B,B2,credit_card,52624.0,6.68,RENT,NY,0.0,0.0,35.4,15.0,35.0,May-2004,Current,1361.02,1024.57,0.0,Jul-2018,10
10000,19.92, 60 months,264.5,D,D3,debt_consolidation,14676.0,6.21,RENT,NY,0.0,0.0,49.5,3.0,6.0,Jul-2008,Late (31-120 days),782.43,300.43,0.0,Sep-2018,-1
14000,13.49, 60 months,322.07,C,C2,debt_consolidation,175000.0,1.15,MORTGAGE,OH,0.0,0.0,52.9,3.0,5.0,Sep-2003,Fully Paid,14681.1967859055,14000.0,0.0,Dec-2016,10
7950,15.8, 36 months,278.72,C,C3,debt_consolidation,57000.0,25.26,MORTGAGE,PA,1.0,1.0,59.2,13.0,31.0,May-1990,Charged Off,4954.67,2547.96,856.19,Dec-2012,10
5000,5.32, 36 months,150.58,A,A1,car,88500.0,12.21,MORTGAGE,TX,0.0,0.0,41.2,8.0,32.0,Jun-2004,Fully Paid,5419.16272513,5000.0,0.0,Feb-2016,9
8400,13.22, 36 months,283.93,C,C2,major_purchase,50000.0,12.5,RENT,NJ,0.0,3.0,92.4,5.0,12.0,Sep-2002,Fully Paid,10221.5567472898,8400.0,0.0,Nov-2009,6
20000,13.33, 60 months,458.45,C,C3,debt_consolidation,77000.0,6.23,RENT,TX,1.0,1.0,24.2,13.0,30.0,Dec-2004,Charged Off,4264.06,475.18,3487.87,May-2015,3
24000,19.42, 60 months,628.14,D,D3,debt_consolidation,82000.0,22.19,RENT,NV,0.0,2.0,43.3,16.0,30.0,Dec-2007,Current,7755.51,4227.86,0.0,Apr-2018,1
19750,14.33, 60 months,462.94,C,C2,credit_card,48000.0,22.35,MORTGAGE,CA,2.0,2.0,46.8,14.0,40.0,Oct-1989,Fully Paid,27397.003234103,19750.0,0.0,Jul-2013,10
25000,12.49, 36 months,836.23,B,B5,debt_consolidation,147000.0,10.89,MORTGAGE,NY,1.0,1.0,39.2,25.0,37.0,Oct-1986,Fully Paid,30074.1450992222,25000.0,0.0,Jul-2014,10
21100,22.99, 60 months,594.7,F,F1,debt_consolidation,60000.0,12.26,RENT,AR,0.0,0.0,73.6,7.0,11.0,Mar-2006,Fully Paid,23847.6392472211,21100.0,0.0,Mar-2015,1
20000,10.07, 36 months,646.01,B,B2,debt_consolidation,55822.0,8.6,MORTGAGE,MA,0.0,0.0,27.2,6.0,17.0,Aug-2006,Current,5730.18,4450.92,0.0,May-2018,-1
13200,10.99, 36 months,432.09,B,B4,debt_consolidation,45000.0,11.97,OWN,WI,0.0,1.0,44.5,6.0,21.0,Oct-2002,Fully Paid,15494.1430376478,13200.0,0.0,Feb-2015,3
10000,15.49, 60 months,240.48,C,C4,debt_consolidation,38000.0,24.45,RENT,CA,0.0,0.0,55.9,7.0,10.0,Mar-2010,Current,2147.11,1055.93,0.0,May-2018,5
5000,7.39, 36 months,155.28,A,A4,credit_card,30000.0,30.52,MORTGAGE,IL,0.0,3.0,24.2,14.0,33.0,May-1992,Charged Off,2185.22,1412.33,479.19,Jun-2016,10
2500,18.25, 36 months,90.7,D,D3,debt_consolidation,14652.0,44.88,RENT,NC,0.0,0.0,22.3,12.0,47.0,Sep-2004,Current,3261.5087188581,2500.0,0.0,Mar-2016,-1
32000,13.11, 60 months,729.91,B,B4,credit_card,82000.0,6.56,MORTGAGE,MA,0.0,0.0,50.2,8.0,29.0,May-1994,Charged Off,34613.56,22538.16,978.53,Mar-2013,0
12800,13.99, 36 months,437.42,C,C3,debt_consolidation,95000.0,9.5,RENT,MD,1.0,0.0,67.0,10.0,27.0,Sep-1989,Fully Paid,14565.209427531,12800.0,0.0,Apr-2017,3
5000,14.08, 36 months,171.09,C,C3,credit_card,75000.0,26.23,RENT,MD,3.0,0.0,90.0,20.0,40.0,Jan-2003,Current,2391.35,1699.78,0.0,Dec-2017,0
2400,13.99, 36 months,82.02,C,C4,car,50000.0,21.1,RENT,AL,0.0,2.0,6.3,8.0,11.0,Feb-2012,Charged Off,2352.73,1416.12,470.0,Aug-2015,2
11775,16.99, 36 months,419.76,D,D3,debt_consolidation,40000.0,26.7,MORTGAGE,MA,1.0,1.0,84.3,10.0,27.0,Nov-1997,Charged Off,11258.39,6478.26,2045.9,Jul-2015,10
25000,6.67, 36 months,768.17,A,A2,home_improvement,72000.0,3.3,MORTGAGE,MN,0.0,0.0,20.7,6.0,15.0,Dec-1986,Current,4590.49,3828.12,0.0,Aug-2018,7
23000,12.39, 36 months,768.23,C,C1,debt_consolidation,89000.0,8.23,MORTGAGE,TX,1.0,1.0,70.4,5.0,21.0,May-2003,Fully Paid,27530.3884340729,23000.0,0.0,Feb-2015,10
10000,17.09, 36 months,356.98,D,D1,debt_consolidation,100000.0,29.91,RENT,NY,0.0,2.0,34.8,15.0,42.0,Sep-2008,Current,4274.27,2786.33,0.0,Feb-2018,1
15000,11.05, 36 months,491.44,B,B4,debt_consolidation,98000.0,20.07,MORTGAGE,NJ,0.0,0.0,46.4,8.0,12.0,Jul-2006,Current,4399.94,3299.51,0.0,May-2018,10
28000,16.99, 36 months,998.14,D,D1,debt_consolidation,160000.0,19.1,MORTGAGE,IL,0.0,0.0,73.0,21.0,37.0,Jun-2003,Fully Paid,34357.2612163774,28000.0,0.0,Jul-2016,2
25000,10.91, 36 months,817.41,B,B4,debt_consolidation,118000.0,13.02,RENT,IL,0.0,0.0,92.8,11.0,27.0,May-2002,In Grace Period,13077.79,10113.86,0.0,Sep-2017,0
1500,16.99, 36 months,53.48,D,D1,other,31000.0,30.66,RENT,NY,0.0,1.0,29.6,9.0,10.0,Sep-2008,Current,1601.57,1194.55,0.0,Aug-2016,10
6000,12.79, 36 months,201.56,C,C1,debt_consolidation,29000.0,9.23,RENT,NY,0.0,0.0,43.6,8.0,10.0,Aug-2009,Current,6038.27,4834.61,0.0,Aug-2016,1
15000,15.05, 60 months,357.25,C,C4,home_improvement,48000.0,22.05,MORTGAGE,TN,0.0,0.0,37.7,7.0,8.0,Jan-1990,Current,6084.72,3181.76,0.0,Sep-2017,3
10100,14.46, 36 months,347.46,C,C4,debt_consolidation,23000.0,31.42,RENT,CA,1.0,0.0,47.3,11.0,19.0,Mar-2001,Current,12144.87,9756.9,0.0,Mar-2016,-1
32000,12.88, 60 months,726.14,C,C2,credit_card,133000.0,13.73,OWN,NJ,0.0,0.0,76.8,15.0,26.0,Aug-1993,Charged Off,15262.35,8960.26,0.0,Jan-2016,10
16000,20.5, 60 months,428.37,E,E2,debt_consolidation,60000.0,6.76,RENT,CA,0.0,0.0,82.3,7.0,10.0,Apr-2000,Charged Off,5964.409999999808,2032.56,805.04,Mar-2012,1
3000,9.75, 36 months,96.45,B,B3,other,100000.0,5.21,MORTGAGE,OR,0.0,0.0,58.1,7.0,14.0,Mar-1998,Current,3181.23,2715.3,0.0,May-2016,0
15000,19.52, 60 months,393.42,E,E3,debt_consolidation,48200.0,20.97,RENT,CA,0.0,0.0,29.3,9.0,28.0,Jan-2002,Charged Off,5880.86,1962.48,1314.35,May-2015,5
28000,16.02, 60 months,681.21,C,C5,debt_consolidation,75000.0,7.5,MORTGAGE,NY,0.0,0.0,40.6,13.0,32.0,Jul-2003,Fully Paid,30329.866208901,28000.0,0.0,Aug-2017,10
23375,20.49, 60 months,625.69,E,E1,debt_consolidation,112000.0,16.29,MORTGAGE,VA,0.0,3.0,68.3,11.0,39.0,Jan-1997,Fully Paid,31150.117277345,23375.0,0.0,Dec-2012,10
3200,11.99, 36 months,106.28,B,B5,home_improvement,50000.0,28.35,MORTGAGE,TX,0.0,0.0,8.0,14.0,35.0,Sep-2006,Current,1273.23,942.35,0.0,Feb-2018,4
19000,16.29, 36 months,670.71,C,C4,debt_consolidation,66000.0,17.6,MORTGAGE,KS,0.0,1.0,51.5,17.0,35.0,Oct-1999,Fully Paid,23578.2585829146,19000.0,0.0,Aug-2012,10
9500,5.31, 36 months,286.05,A,A1,major_purchase,70000.0,12.5,MORTGAGE,NJ,0.0,0.0,13.6,10.0,32.0,Mar-1989,Current,2587.7,2235.39,0.0,May-2018,10
18000,14.49, 36 months,619.49,C,C4,debt_consolidation,50000.0,30.0,OWN,TN,0.0,0.0,71.8,12.0,26.0,Jul-1992,Current,17381.94,13302.88,0.0,Sep-2016,1
20000,16.14, 60 months,487.86,C,C4,debt_consolidation,80000.0,13.25,MORTGAGE,MN,0.0,0.0,81.3,7.0,11.0,Jan-2012,Fully Paid,20670.827279664,20000.0,0.0,Aug-2018,4
35000,8.99, 36 months,1112.83,B,B1,credit_card,113000.0,15.75,MORTGAGE,KY,0.0,0.0,52.6,12.0,26.0,Aug-1990,Fully Paid,39787.67441181,35000.0,0.0,Oct-2016,3
12000,7.46, 36 months,373.06,A,A4,credit_card,70000.0,1.71,RENT,FL,0.0,0.0,32.3,4.0,6.0,Nov-2012,Current,2979.51,2439.51,0.0,Jun-2018,10
7000,6.03, 36 months,213.05,A,A1,debt_consolidation,40000.0,20.66,OWN,OK,0.0,1.0,4.4,15.0,22.0,Jul-1999,Fully Paid,7398.22,7000.0,0.0,Aug-2014,0
18000,15.05, 60 months,428.7,C,C4,debt_consolidation,90000.0,19.48,MORTGAGE,CA,3.0,3.0,39.9,30.0,39.0,Dec-1999,Current,5543.0,2846.31,0.0,Jan-2018,10
5000,12.29, 36 months,166.77,C,C1,debt_consolidation,70234.0,20.39,MORTGAGE,NY,2.0,3.0,31.0,14.0,44.0,Dec-1996,Fully Paid,5996.6714398395,5000.0,0.0,Jun-2015,10
28000,8.59, 36 months,885.06,A,A5,debt_consolidation,165000.0,15.4,MORTGAGE,MD,1.0,0.0,61.5,11.0,26.0,Oct-1983,Current,27423.5,23668.2,0.0,Jul-2016,3
6000,15.62, 36 months,209.82,D,D1,other,27600.0,19.0,MORTGAGE,TX,0.0,3.0,95.0,7.0,14.0,Aug-2006,Charged Off,3566.940000000002,2483.45,6.97,Jun-2011,5
21000,14.46, 60 months,493.66,C,C4,debt_consolidation,78000.0,22.15,OWN,FL,0.0,0.0,72.7,10.0,27.0,Jul-1999,Fully Paid,27255.9048999678,21000.0,0.0,Mar-2016,7
27450,18.92, 60 months,710.87,D,D4,debt_consolidation,61000.0,18.81,MORTGAGE,AR,0.0,1.0,79.1,15.0,35.0,Nov-2002,Charged Off,20665.01,7637.64,4315.0,Mar-2014,6
16000,13.49, 60 months,368.08,C,C2,debt_consolidation,46000.0,16.75,MORTGAGE,CO,0.0,0.0,68.7,10.0,28.0,Feb-2008,Fully Paid,18645.3871699019,16000.0,0.0,Aug-2016,4
8000,6.19, 36 months,244.07,A,A2,home_improvement,80000.0,20.46,MORTGAGE,OH,0.0,0.0,8.3,23.0,41.0,Apr-2006,Current,1949.81,1652.02,0.0,Jun-2018,10
7500,7.89, 36 months,234.65,A,A5,credit_card,47000.0,4.7,RENT,AL,1.0,0.0,30.4,4.0,4.0,Jul-2008,Fully Paid,8294.9776582532,7500.0,0.0,Dec-2015,0
7500,11.99, 36 months,249.08,C,C1,credit_card,23000.0,25.52,RENT,NJ,0.0,0.0,72.9,7.0,14.0,Nov-2009,Fully Paid,8716.8362228434,7500.0,0.0,Apr-2016,7
28000,16.55, 36 months,992.02,D,D2,credit_card,105000.0,34.57,MORTGAGE,KY,0.0,1.0,73.0,24.0,32.0,Aug-1985,Fully Paid,35593.3523494416,28000.0,0.0,Apr-2015,2
11200,16.99, 60 months,278.29,D,D3,debt_consolidation,38000.0,13.9,OWN,CA,0.0,0.0,37.5,10.0,10.0,Dec-2010,Fully Paid,15528.8793624795,11200.0,0.0,Jun-2015,1
6000,13.98, 36 months,205.01,C,C1,debt_consolidation,56000.0,4.65,MORTGAGE,WV,0.0,4.0,24.0,13.0,33.0,Apr-1997,Fully Paid,6698.1300027795,6000.0,0.0,Jan-2014,10
25075,14.65, 36 months,864.95,C,C5,debt_consolidation,57000.0,14.76,RENT,CA,0.0,0.0,56.4,12.0,29.0,Aug-2002,Fully Paid,25747.62,25075.0,0.0,Mar-2015,2
20400,19.19, 60 months,531.33,E,E3,debt_consolidation,58000.0,34.95,MORTGAGE,FL,0.0,1.0,53.7,19.0,42.0,Aug-2000,Charged Off,10073.52,4512.0,0.0,Jul-2015,9
15300,16.55, 36 months,542.07,D,D2,debt_consolidation,43240.0,23.06,OWN,NJ,0.0,1.0,63.0,10.0,20.0,Jan-1997,Fully Paid,17413.2400019362,15300.0,0.0,May-2015,10
8725,8.59, 36 months,275.8,A,A5,credit_card,39500.0,10.21,RENT,NY,0.0,0.0,43.2,6.0,11.0,Jun-2000,Current,8271.91,7111.24,0.0,Aug-2016,1
16425,15.61, 36 months,574.3,C,C3,debt_consolidation,38000.0,26.03,RENT,HI,0.0,2.0,56.4,5.0,14.0,Aug-1990,Fully Paid,20437.6699959839,16425.0,0.0,Sep-2013,4
15000,11.49, 36 months,494.57,B,B5,debt_consolidation,71000.0,18.58,RENT,FL,1.0,0.0,51.9,10.0,16.0,Jul-2008,Current,13788.24,11392.49,0.0,Dec-2016,4
25000,9.58, 36 months,801.76,B,B1,debt_consolidation,100574.0,17.98,MORTGAGE,MD,0.0,0.0,37.2,17.0,37.0,Apr-2004,Current,6387.47,4954.19,0.0,Jun-2018,10
3000,24.85, 36 months,119.05,E,E3,other,30000.0,20.2,RENT,KS,0.0,2.0,17.5,8.0,14.0,Jul-2013,Fully Paid,3299.6404068975,3000.0,0.0,Sep-2017,0
16000,13.56, 60 months,368.66,C,C1,vacation,50000.0,13.79,MORTGAGE,OH,0.0,2.0,5.4,11.0,24.0,Nov-1984,Late (31-120 days),1081.87,569.97,0.0,Jul-2018,-1
11275,14.47, 36 months,387.94,C,C2,debt_consolidation,13644.0,40.55,MORTGAGE,PA,0.0,0.0,58.6,6.0,20.0,Oct-1999,Current,1533.63,1026.31,0.0,Sep-2018,-1
24000,8.24, 60 months,489.4,B,B1,debt_consolidation,97640.0,17.58,MORTGAGE,MD,0.0,0.0,43.7,10.0,17.0,Oct-2009,Current,12224.01,8820.25,0.0,Jan-2017,5
12000,16.02, 36 months,422.01,C,C5,debt_consolidation,62000.0,6.72,RENT,NY,0.0,1.0,90.5,1.0,3.0,Jan-2007,Current,5053.44,3382.98,0.0,Feb-2018,3
21600,7.89, 36 months,675.77,A,A5,debt_consolidation,70000.0,13.5,MORTGAGE,NY,1.0,0.0,58.0,9.0,18.0,Aug-1991,Fully Paid,24375.054875195,21600.0,0.0,Jul-2015,8
12000,18.99, 36 months,439.82,D,D4,debt_consolidation,52000.0,26.52,RENT,WA,0.0,3.0,34.6,29.0,42.0,Nov-2007,Charged Off,10446.08,5826.25,1675.0,Mar-2016,4
15000,7.89, 36 months,469.29,A,A5,debt_consolidation,230000.0,23.36,MORTGAGE,NJ,0.0,0.0,84.3,10.0,42.0,Feb-1982,Fully Paid,15237.71,15000.0,0.0,Mar-2015,9
10000,10.08, 36 months,323.05,B,B1,debt_consolidation,83000.0,0.36,MORTGAGE,NJ,1.0,1.0,10.4,5.0,9.0,Mar-2007,Current,2255.75,1716.11,0.0,Jul-2018,10
20000,7.9, 36 months,625.81,A,A4,debt_consolidation,45500.0,5.43,RENT,NY,0.0,1.0,26.5,7.0,28.0,Sep-1997,Fully Paid,22308.2197878134,20000.0,0.0,Jan-2012,10
13000,10.91, 60 months,282.07,B,B4,debt_consolidation,60000.0,30.28,OWN,NY,0.0,0.0,44.0,19.0,26.0,Mar-2001,Current,3376.96,2067.92,0.0,Feb-2018,5
21000,19.19, 60 months,546.95,E,E3,credit_card,55000.0,25.73,MORTGAGE,UT,0.0,2.0,67.6,17.0,26.0,Jan-1993,Charged Off,15857.46,5811.62,3300.0,Sep-2015,10
24000,10.99, 36 months,785.62,B,B3,debt_consolidation,140000.0,23.71,MORTGAGE,CO,0.0,1.0,89.9,15.0,40.0,Nov-2000,Fully Paid,28322.3891105748,24000.0,0.0,Oct-2014,8
