loan_amnt,term_months,int_rate,installment,grade_ord,sub_grade_ord,emp_length_years,annual_inc,dti,revol_util,inq_last_6mths,open_acc,total_acc,issue_d_year,issue_d_month,earliest_cr_line_year,earliest_cr_line_month,credit_history_age_months,addr_state,loan_status,total_pymnt,total_rec_prncp
5000,36.0,16.01,175.81,5.0,15.0,1.0,11676.0,55.4,69.6,0.0,9.0,37.0,2018.0,4.0,1996.0,12.0,256.0,TX,Charged Off,874.6,560.26
12800,36.0,15.99,449.95,5.0,15.0,3.0,60000.0,16.52,67.4,0.0,6.0,7.0,2017.0,3.0,2013.0,12.0,39.0,OR,Current,10340.97,7460.73
7000,36.0,13.49,237.52,5.0,12.0,10.0,72000.0,18.77,89.5,2.0,14.0,39.0,2016.0,9.0,2003.0,7.0,158.0,AL,Charged Off,4270.11,3148.4
16000,36.0,7.39,496.9,7.0,4.0,1.0,62000.0,16.53,43.0,2.0,19.0,35.0,2016.0,3.0,1984.0,7.0,380.0,IN,Current,17420.9,15504.71
10000,36.0,12.74,335.69,5.0,11.0,10.0,45000.0,27.76,46.4,2.0,12.0,21.0,2017.0,4.0,2006.0,12.0,124.0,FL,Charged Off,4672.3,2663.14
5000,36.0,16.91,178.04,5.0,15.0,10.0,90000.0,38.26,79.6,0.0,20.0,66.0,2018.0,10.0,2003.0,9.0,181.0,NJ,Current,707.46,439.51
2000,36.0,15.05,69.38,5.0,14.0,7.0,67721.0,12.83,73.2,1.0,11.0,49.0,2018.0,2.0,2004.0,8.0,162.0,IL,Current,1029.22,798.25
11000,36.0,7.02,339.75,7.0,2.0,3.0,90000.0,13.47,59.6,0.0,11.0,27.0,2018.0,11.0,1990.0,6.0,341.0,TX,Current,4254.96,4083.55
35000,60.0,10.42,750.91,6.0,8.0,2.0,165000.0,13.45,32.4,0.0,9.0,14.0,2017.0,11.0,1993.0,3.0,296.0,CA,Current,11243.39,7128.19
30000,60.0,22.35,834.55,4.0,20.0,5.0,80000.0,22.53,55.7,0.0,11.0,15.0,2018.0,8.0,2004.0,11.0,165.0,NY,Current,4932.8,1733.79
10000,36.0,6.97,308.64,7.0,3.0,8.0,45000.0,15.04,36.6,0.0,7.0,12.0,2016.0,4.0,2005.0,10.0,126.0,TX,Current,10489.89,9385.68
15000,36.0,7.49,466.53,7.0,4.0,9.0,45000.0,22.56,41.9,0.0,8.0,21.0,2017.0,1.0,1995.0,8.0,257.0,NY,Current,11720.76,10042.46
7450,36.0,10.99,243.87,6.0,9.0,2.0,31000.0,15.64,92.9,0.0,6.0,10.0,2016.0,8.0,2004.0,11.0,141.0,CA,Current,7070.57,5803.85
15000,36.0,18.45,545.68,4.0,17.0,10.0,43000.0,22.72,59.8,0.0,8.0,21.0,2018.0,4.0,2001.0,3.0,205.0,FL,Fully Paid,17039.1426328602,15000.0
4975,36.0,18.06,180.01,4.0,17.0,1.0,27260.0,23.21,43.8,0.0,5.0,17.0,2018.0,1.0,2002.0,8.0,185.0,FL,Current,1761.91,1005.24
12000,36.0,15.61,419.58,4.0,16.0,10.0,125000.0,23.86,81.0,4.0,14.0,39.0,2015.0,7.0,1978.0,12.0,439.0,NY,Charged Off,5528.56,3094.33
35000,60.0,20.99,946.68,3.0,25.0,10.0,100000.0,19.0,67.6,0.0,10.0,17.0,2015.0,12.0,1987.0,7.0,341.0,FL,Current,35954.52,17835.59
3500,36.0,15.59,122.35,5.0,15.0,7.0,61000.0,10.28,33.4,0.0,9.0,21.0,2016.0,7.0,1994.0,2.0,269.0,VA,Fully Paid,4040.3263672878,3500.0
17200,60.0,17.86,435.46,4.0,20.0,10.0,52500.0,22.19,48.3,3.0,15.0,18.0,2015.0,2.0,2011.0,10.0,40.0,FL,Charged Off,15701.1,7576.08
20000,36.0,9.75,643.0,6.0,8.0,3.0,55000.0,13.42,53.0,0.0,21.0,34.0,2016.0,3.0,1999.0,12.0,195.0,IN,Fully Paid,22552.7420823425,20000.0
25600,60.0,16.14,624.45,5.0,14.0,3.0,75000.0,18.06,27.0,0.0,5.0,48.0,2018.0,8.0,2007.0,4.0,136.0,VA,Current,3723.75,1738.32
25000,36.0,5.32,752.87,7.0,1.0,8.0,172000.0,26.74,44.0,0.0,13.0,35.0,2016.0,12.0,2004.0,2.0,154.0,AZ,Current,19567.23,17651.68
24000,36.0,7.9,750.97,7.0,4.0,10.0,80000.0,18.75,40.0,1.0,15.0,25.0,2013.0,3.0,1994.0,8.0,223.0,CA,Fully Paid,26140.966124446702,24000.0
9975,36.0,12.12,331.89,6.0,8.0,5.0,76000.0,4.88,26.1,2.0,16.0,26.0,2012.0,9.0,2003.0,5.0,112.0,CA,Fully Paid,10796.9432759518,9975.0
7000,36.0,18.94,256.38,4.0,17.0,10.0,136000.0,16.56,58.7,0.0,17.0,21.0,2018.0,8.0,1983.0,2.0,426.0,CT,Current,1530.91,910.66
8000,36.0,12.74,268.56,5.0,11.0,3.0,41000.0,17.65,33.0,1.0,15.0,25.0,2017.0,1.0,2007.0,6.0,115.0,AL,Current,6736.27,5225.97
30000,60.0,10.07,638.45,6.0,7.0,10.0,106500.0,12.14,33.1,2.0,31.0,55.0,2018.0,6.0,1991.0,2.0,328.0,GA,Fully Paid,30058.7383333337,30000.0
30000,60.0,24.84,877.73,3.0,23.0,5.0,115000.0,8.6,31.8,0.0,12.0,14.0,2018.0,4.0,1999.0,8.0,224.0,CA,Charged Off,2591.79,786.24
16000,60.0,10.9,347.09,6.0,9.0,5.0,140000.0,16.12,51.8,1.0,14.0,28.0,2018.0,4.0,2005.0,2.0,158.0,TX,Current,3451.52,2102.06
10700,60.0,20.49,286.41,3.0,24.0,10.0,39000.0,21.94,74.0,0.0,6.0,17.0,2015.0,4.0,1994.0,6.0,250.0,TX,Fully Paid,15323.8481123923,10700.0
6000,36.0,8.9,190.52,7.0,5.0,2.0,45000.0,8.64,76.1,0.0,9.0,16.0,2012.0,3.0,2007.0,3.0,60.0,MA,Charged Off,2344.86,1664.77
25000,36.0,19.53,923.12,4.0,20.0,2.0,50000.0,29.04,62.8,0.0,14.0,26.0,2016.0,3.0,2004.0,4.0,143.0,CO,Current,32282.08,24091.97
20000,36.0,9.44,640.1,6.0,6.0,10.0,85000.0,15.08,30.4,0.0,24.0,38.0,2017.0,11.0,2005.0,4.0,151.0,TX,Current,9585.77,7654.19
16800,36.0,8.24,528.32,6.0,6.0,8.0,95000.0,17.53,32.0,1.0,10.0,12.0,2016.0,11.0,2002.0,12.0,167.0,FL,Current,14237.73,12204.62
24000,36.0,8.99,763.09,6.0,6.0,0.0,80000.0,12.37,33.9,0.0,15.0,23.0,2016.0,7.0,2008.0,7.0,96.0,CA,Current,23678.0,20269.14
2600,36.0,14.47,89.46,5.0,12.0,2.0,36000.0,29.37,2.7,0.0,7.0,15.0,2018.0,7.0,1998.0,8.0,239.0,MI,Current,622.04,421.77
20000,36.0,8.18,628.39,6.0,6.0,10.0,108000.0,11.7,67.4,1.0,14.0,25.0,2015.0,8.0,1985.0,3.0,365.0,OH,Fully Paid,22612.9251235274,20000.0
34075,60.0,19.19,887.5,3.0,23.0,10.0,69000.0,28.68,25.7,0.0,15.0,24.0,2015.0,11.0,2006.0,9.0,110.0,FL,Fully Paid,43746.6132646198,34075.0
5000,36.0,10.49,162.49,6.0,8.0,3.0,40000.0,12.06,43.5,0.0,6.0,11.0,2016.0,8.0,2007.0,10.0,106.0,OH,Current,4871.79,4054.26
8000,36.0,14.49,275.33,5.0,14.0,10.0,38000.0,16.05,14.2,1.0,13.0,44.0,2014.0,8.0,1997.0,11.0,201.0,CA,Fully Paid,8469.9,8000.0
9000,36.0,7.89,281.58,7.0,5.0,2.0,50000.0,20.16,45.2,0.0,14.0,30.0,2016.0,4.0,2009.0,8.0,80.0,MA,Fully Paid,9999.9466240023,9000.0
18000,60.0,9.49,377.95,6.0,7.0,5.0,56000.0,13.84,54.7,0.0,10.0,28.0,2014.0,11.0,1997.0,12.0,203.0,OH,Fully Paid,21970.4229772468,18000.0
15000,36.0,6.68,460.97,7.0,3.0,10.0,200000.0,10.92,16.5,1.0,15.0,34.0,2015.0,3.0,2003.0,8.0,139.0,CA,Fully Paid,15324.94,15000.0
25000,60.0,9.93,530.32,6.0,7.0,10.0,103000.0,15.24,22.8,1.0,10.0,21.0,2017.0,9.0,1993.0,11.0,286.0,NC,Fully Paid,28149.9458717255,25000.0
27375,36.0,6.07,833.67,7.0,2.0,8.0,60000.0,13.0,23.9,0.0,9.0,21.0,2018.0,2.0,2006.0,7.0,139.0,MN,Fully Paid,28242.1662313899,27375.0
21000,36.0,16.29,741.31,4.0,16.0,7.0,47000.0,20.4,36.6,0.0,11.0,20.0,2016.0,2.0,2009.0,3.0,83.0,LA,Fully Paid,21303.2600016428,21000.0
20000,36.0,6.11,609.44,7.0,1.0,10.0,159000.0,11.05,13.2,0.0,18.0,24.0,2018.0,11.0,1985.0,9.0,398.0,NY,Current,1821.53,1530.59
8000,36.0,14.98,277.25,5.0,13.0,0.0,35000.0,12.35,0.2,1.0,7.0,9.0,2014.0,1.0,2005.0,6.0,103.0,CA,Fully Paid,9980.742099004,8000.0
12000,36.0,22.35,460.47,3.0,22.0,10.0,52000.0,33.42,55.4,0.0,7.0,18.0,2016.0,5.0,2005.0,8.0,129.0,TN,Charged Off,5031.21,2296.21
15000,60.0,12.59,338.16,5.0,12.0,4.0,49000.0,29.98,37.0,0.0,12.0,33.0,2015.0,11.0,2002.0,2.0,165.0,MO,Current,13107.9,8656.47
10000,60.0,10.49,214.89,6.0,8.0,8.0,105000.0,10.71,23.9,0.0,19.0,34.0,2016.0,8.0,1996.0,10.0,238.0,WI,Current,6440.87,4350.93
6000,36.0,18.99,219.91,4.0,18.0,10.0,48307.0,4.17,11.9,3.0,5.0,9.0,2016.0,8.0,2005.0,7.0,133.0,IL,Current,6808.54,4974.8
6000,36.0,10.33,194.54,6.0,6.0,3.0,30000.0,21.8,48.8,0.0,9.0,12.0,2018.0,12.0,2008.0,8.0,124.0,VA,Current,390.81,287.02
21000,60.0,14.46,493.66,5.0,14.0,1.0,56000.0,10.63,84.8,0.0,10.0,22.0,2016.0,6.0,1985.0,6.0,372.0,CA,Current,15780.25,9325.86
12000,60.0,19.03,311.49,4.0,18.0,10.0,93000.0,25.85,52.9,2.0,16.0,24.0,2017.0,8.0,1997.0,6.0,242.0,NY,Charged Off,3239.53,1302.14
8400,36.0,10.15,271.64,6.0,7.0,10.0,43224.0,15.99,55.8,0.0,8.0,18.0,2014.0,10.0,2000.0,3.0,175.0,IN,Fully Paid,9778.885903803,8400.0
20050,60.0,15.61,483.44,4.0,16.0,10.0,57000.0,28.4,79.5,0.0,5.0,14.0,2015.0,4.0,2000.0,6.0,178.0,NJ,Fully Paid,25777.5306325216,20050.0
2500,36.0,13.99,85.44,5.0,14.0,0.0,55000.0,14.18,49.8,0.0,13.0,27.0,2015.0,10.0,2005.0,6.0,124.0,NH,Fully Paid,3066.402563528,2500.0
4525,36.0,14.99,156.84,5.0,14.0,10.0,36000.0,18.13,49.5,0.0,9.0,32.0,2017.0,3.0,2004.0,12.0,147.0,TN,Charged Off,2844.99,1514.64
11200,60.0,11.99,249.09,6.0,10.0,2.0,39000.0,55.48,58.2,1.0,15.0,60.0,2018.0,1.0,2004.0,7.0,162.0,IL,Current,3223.25,1894.31
35000,60.0,20.0,927.29,4.0,19.0,10.0,127000.0,24.07,27.5,0.0,18.0,27.0,2017.0,11.0,1990.0,3.0,332.0,CA,Fully Paid,42048.5383212096,35000.0
35000,60.0,15.04,833.39,5.0,14.0,10.0,51000.0,24.02,34.4,0.0,9.0,18.0,2018.0,3.0,2001.0,2.0,205.0,NJ,Fully Paid,38401.4999063067,35000.0
7000,36.0,8.9,222.28,7.0,5.0,10.0,30000.0,15.84,29.9,0.0,15.0,28.0,2012.0,8.0,1988.0,6.0,290.0,CA,Fully Paid,7943.8779156735,7000.0
10000,36.0,7.91,312.95,7.0,5.0,2.0,90000.0,16.05,42.5,1.0,25.0,33.0,2016.0,1.0,2005.0,10.0,123.0,FL,Fully Paid,10148.2900000177,10000.0
4800,36.0,9.93,154.73,6.0,7.0,3.0,80000.0,9.57,11.7,1.0,6.0,12.0,2017.0,11.0,2005.0,1.0,154.0,PA,Current,2318.3,1828.75
32000,36.0,11.39,1053.56,6.0,8.0,10.0,100000.0,16.18,91.0,0.0,8.0,16.0,2016.0,12.0,2000.0,10.0,194.0,CA,Charged Off,11904.13,6188.45
35000,60.0,16.99,869.66,4.0,18.0,10.0,90000.0,27.43,77.7,0.0,23.0,48.0,2015.0,5.0,2002.0,9.0,152.0,CT,Fully Paid,38088.36,35000.0
10575,36.0,16.99,376.98,4.0,18.0,8.0,23000.0,19.21,18.6,1.0,8.0,9.0,2015.0,2.0,2008.0,11.0,75.0,CA,Fully Paid,13561.0657297222,10575.0
6800,36.0,11.53,224.34,6.0,10.0,10.0,52000.0,16.18,35.2,0.0,13.0,22.0,2015.0,6.0,1995.0,11.0,235.0,FL,Fully Paid,8072.3232733004,6800.0
5000,36.0,21.45,189.54,4.0,20.0,3.0,50000.0,14.07,52.2,0.0,7.0,15.0,2017.0,5.0,2006.0,11.0,126.0,SC,Fully Paid,5810.2524594753,5000.0
20000,36.0,6.07,609.08,7.0,2.0,6.0,101000.0,4.82,38.8,0.0,3.0,5.0,2018.0,5.0,2006.0,3.0,146.0,PA,Current,5468.23,4664.81
5500,36.0,9.99,177.45,6.0,6.0,7.0,65000.0,22.8,73.4,0.0,9.0,13.0,2013.0,9.0,1999.0,8.0,169.0,CA,Fully Paid,6386.4799975206,5500.0
1300,36.0,7.26,40.3,7.0,4.0,0.0,80000.0,14.03,74.5,0.0,10.0,26.0,2015.0,6.0,1998.0,9.0,201.0,MN,Fully Paid,1432.8177974897,1300.0
4000,36.0,13.98,136.68,5.0,13.0,5.0,35000.0,16.91,38.5,0.0,23.0,33.0,2014.0,7.0,2003.0,7.0,132.0,IN,Charged Off,2932.41,1902.33
9000,36.0,16.55,318.87,4.0,17.0,10.0,120000.0,15.14,6.0,3.0,15.0,40.0,2015.0,9.0,2002.0,7.0,158.0,RI,Fully Paid,9584.2,9000.0
6000,36.0,7.97,187.94,7.0,5.0,1.0,51000.0,24.07,55.2,1.0,16.0,28.0,2017.0,6.0,1985.0,2.0,388.0,OH,Current,3753.49,3156.34
6300,36.0,12.74,211.49,5.0,11.0,6.0,45000.0,31.04,46.4,1.0,17.0,30.0,2017.0,2.0,1984.0,8.0,390.0,TN,Fully Paid,7125.5743563727,6300.0
8200,36.0,12.99,276.26,5.0,12.0,9.0,62400.0,13.75,39.2,2.0,10.0,33.0,2014.0,11.0,1997.0,2.0,213.0,NH,Charged Off,9065.65,7119.69
11200,60.0,20.89,302.31,4.0,19.0,4.0,40500.0,29.16,34.4,1.0,12.0,27.0,2018.0,7.0,2008.0,7.0,120.0,SC,Fully Paid,12039.0164511233,11200.0
4000,60.0,11.11,87.19,6.0,10.0,6.0,54000.0,20.49,0.0,0.0,5.0,17.0,2011.0,1.0,2004.0,11.0,74.0,NY,Fully Paid,5192.36,4000.0
8000,36.0,9.99,258.1,6.0,8.0,10.0,50000.0,20.91,22.8,0.0,10.0,19.0,2015.0,4.0,1998.0,3.0,205.0,CO,Fully Paid,9212.4555245598,8000.0
12000,36.0,11.49,395.66,6.0,10.0,10.0,70000.0,22.42,78.7,0.0,8.0,18.0,2017.0,1.0,2005.0,6.0,139.0,CA,Fully Paid,13990.6750249921,12000.0
18000,60.0,30.65,589.57,2.0,29.0,0.0,32500.0,38.33,45.4,0.0,6.0,9.0,2018.0,7.0,2010.0,11.0,92.0,FL,Current,4096.34,981.41
9000,36.0,12.99,303.21,6.0,9.0,7.0,75000.0,19.02,71.9,0.0,9.0,16.0,2013.0,10.0,1998.0,8.0,182.0,NJ,Fully Paid,10915.22,9000.0
14000,36.0,9.93,451.29,6.0,7.0,7.0,135000.0,2.34,13.8,0.0,11.0,18.0,2017.0,6.0,2003.0,8.0,166.0,NY,Current,9018.08,7263.33
40000,36.0,8.39,1260.67,6.0,6.0,10.0,114000.0,20.12,47.7,0.0,17.0,37.0,2016.0,4.0,1985.0,1.0,375.0,RI,Current,42844.14,37505.11
5000,36.0,13.99,170.87,5.0,13.0,10.0,70000.0,11.86,7.7,0.0,6.0,28.0,2016.0,12.0,2000.0,8.0,196.0,FL,Fully Paid,5855.4022632767,5000.0
15000,36.0,9.17,478.19,6.0,7.0,7.0,55000.0,18.49,35.9,1.0,22.0,39.0,2015.0,12.0,1999.0,4.0,200.0,FL,Fully Paid,17190.6182839847,15000.0
3100,36.0,12.74,104.07,5.0,11.0,10.0,57800.0,15.34,85.3,1.0,5.0,12.0,2016.0,10.0,2005.0,10.0,132.0,CA,Fully Paid,3101.44,3100.0
20000,36.0,8.24,628.95,6.0,6.0,10.0,115000.0,9.28,82.3,1.0,11.0,24.0,2016.0,11.0,1994.0,6.0,269.0,LA,Current,16958.76,14529.23
21150,60.0,18.99,548.53,3.0,21.0,4.0,58000.0,19.78,41.7,1.0,13.0,31.0,2016.0,1.0,1994.0,1.0,264.0,NE,Late (31-120 days),19153.92,9497.38
40000,60.0,9.44,838.91,6.0,6.0,10.0,95000.0,20.46,22.5,0.0,14.0,30.0,2017.0,6.0,2000.0,8.0,202.0,GA,Current,16793.33,11303.84
6000,36.0,18.94,219.76,4.0,17.0,10.0,190500.0,12.28,59.1,0.0,15.0,28.0,2018.0,11.0,1992.0,2.0,321.0,CA,Current,452.15,252.09
3950,36.0,28.72,164.93,2.0,26.0,0.0,32000.0,30.12,47.0,3.0,18.0,20.0,2017.0,12.0,2003.0,3.0,177.0,MI,Late (31-120 days),1862.74,721.35
30000,36.0,5.32,903.45,7.0,1.0,1.0,375000.0,4.44,6.5,0.0,13.0,17.0,2017.0,4.0,1999.0,10.0,210.0,IL,Fully Paid,31339.4147148328,30000.0
5000,36.0,11.47,164.81,6.0,10.0,7.0,125000.0,6.77,13.5,1.0,10.0,22.0,2016.0,6.0,2000.0,7.0,191.0,CA,Fully Paid,5005.1,5000.0
6000,36.0,18.55,218.58,4.0,17.0,3.0,45000.0,19.37,73.2,2.0,8.0,11.0,2013.0,9.0,2009.0,8.0,49.0,NY,Charged Off,4695.56,3093.62
5625,36.0,16.29,198.57,4.0,16.0,2.0,140000.0,17.81,44.0,1.0,6.0,13.0,2016.0,5.0,2005.0,11.0,126.0,GA,Charged Off,4358.36,3108.9
10250,36.0,10.99,335.53,6.0,8.0,8.0,39000.0,12.83,77.7,1.0,9.0,16.0,2014.0,6.0,2001.0,12.0,150.0,OH,Fully Paid,12073.4845500543,10250.0
2000,36.0,12.05,66.48,5.0,11.0,10.0,52000.0,13.36,44.8,1.0,14.0,28.0,2015.0,11.0,1999.0,10.0,193.0,NC,Fully Paid,2390.4444474338,2000.0
12600,36.0,12.74,422.97,5.0,11.0,1.0,72000.0,5.32,53.9,1.0,8.0,24.0,2017.0,5.0,1989.0,7.0,334.0,MA,Current,9014.53,6940.09
10000,36.0,5.32,301.15,7.0,1.0,6.0,67000.0,29.2,29.4,0.0,9.0,20.0,2015.0,7.0,2004.0,4.0,135.0,FL,Fully Paid,10748.537011469,10000.0
35000,60.0,12.74,791.71,5.0,11.0,0.0,93600.0,18.05,83.8,0.0,11.0,25.0,2017.0,4.0,2001.0,2.0,194.0,WA,Fully Paid,38633.0084018604,35000.0
25000,60.0,16.91,620.11,5.0,15.0,3.0,130000.0,34.36,26.1,0.0,16.0,31.0,2018.0,11.0,2004.0,12.0,167.0,CA,Current,1836.84,814.83
10000,36.0,12.29,333.53,5.0,11.0,6.0,44000.0,20.36,88.7,0.0,9.0,18.0,2015.0,5.0,2008.0,7.0,82.0,WA,Fully Paid,11857.001042688,10000.0
4650,36.0,12.62,155.83,5.0,11.0,10.0,190000.0,5.16,39.6,0.0,7.0,14.0,2017.0,7.0,2003.0,2.0,173.0,CA,Current,2957.51,2235.87
4375,36.0,17.57,157.23,4.0,19.0,1.0,24000.0,22.05,57.1,0.0,6.0,6.0,2014.0,10.0,2011.0,2.0,44.0,NC,Fully Paid,5412.5000001809,4375.0
15000,36.0,11.99,498.15,5.0,11.0,10.0,131000.0,27.49,55.5,0.0,16.0,24.0,2016.0,3.0,2004.0,11.0,136.0,CA,Charged Off,8951.36,6830.83
20000,36.0,12.74,671.38,5.0,11.0,8.0,95000.0,11.02,63.4,2.0,10.0,17.0,2017.0,1.0,2002.0,9.0,172.0,NJ,Fully Paid,22276.5637009773,20000.0
20000,36.0,12.73,671.29,6.0,10.0,10.0,115000.0,25.91,87.4,0.0,12.0,27.0,2018.0,8.0,2002.0,8.0,192.0,LA,Current,21226.7825394871,20000.0
15000,36.0,7.02,463.3,7.0,2.0,4.0,50000.0,19.71,12.6,0.0,17.0,32.0,2018.0,11.0,2008.0,10.0,121.0,MA,Current,1384.05,1133.25
25000,60.0,13.99,581.58,5.0,13.0,10.0,85000.0,10.73,36.2,0.0,6.0,16.0,2017.0,3.0,1997.0,6.0,237.0,PA,Current,13445.38,7599.89
35000,60.0,19.99,927.1,3.0,21.0,9.0,76000.0,28.31,49.6,1.0,29.0,66.0,2016.0,3.0,1998.0,5.0,214.0,TX,Fully Paid,43302.401420364,35000.0
5600,36.0,9.17,178.53,6.0,7.0,3.0,71000.0,30.24,72.8,0.0,19.0,43.0,2015.0,10.0,1991.0,11.0,287.0,IL,Fully Paid,6439.5872355059,5600.0
24000,60.0,19.99,635.72,4.0,19.0,1.0,78000.0,23.85,46.9,1.0,11.0,32.0,2016.0,11.0,2003.0,12.0,155.0,NY,Fully Paid,27590.3243068159,24000.0
12000,36.0,16.01,421.95,5.0,15.0,10.0,66560.0,31.99,42.5,0.0,12.0,18.0,2018.0,4.0,1994.0,12.0,280.0,NY,Fully Paid,12117.4100001519,12000.0
35000,60.0,13.49,805.17,5.0,12.0,5.0,300000.0,13.34,78.3,0.0,23.0,41.0,2017.0,3.0,2002.0,12.0,171.0,UT,Current,18466.45,10737.89
24000,36.0,8.9,762.08,7.0,5.0,7.0,105000.0,12.82,77.6,0.0,8.0,13.0,2013.0,8.0,2006.0,4.0,88.0,CO,Fully Paid,27243.52,24000.0
20000,60.0,13.18,456.91,5.0,13.0,10.0,65000.0,32.15,56.6,0.0,14.0,33.0,2015.0,11.0,1995.0,9.0,242.0,IL,Current,17863.42,11472.85
19200,60.0,12.12,428.26,6.0,8.0,1.0,85000.0,14.74,44.6,0.0,4.0,5.0,2012.0,11.0,2004.0,6.0,101.0,AL,Fully Paid,25104.5199858982,19200.0
11700,36.0,6.62,359.24,7.0,2.0,5.0,75599.0,11.9,28.7,1.0,10.0,14.0,2012.0,10.0,2001.0,2.0,140.0,CA,Fully Paid,12605.6053992798,11700.0
11000,36.0,12.29,366.89,5.0,11.0,2.0,46000.0,6.16,56.5,1.0,2.0,5.0,2015.0,3.0,2005.0,9.0,114.0,PA,Fully Paid,13222.7546332097,11000.0
39000,60.0,12.61,879.61,5.0,11.0,10.0,62000.0,11.58,5.9,0.0,7.0,14.0,2018.0,3.0,2009.0,9.0,102.0,NJ,Current,9648.39,5447.89
25000,36.0,7.89,782.15,7.0,5.0,5.0,110000.0,17.41,55.8,0.0,8.0,32.0,2015.0,2.0,1987.0,12.0,326.0,MN,Fully Paid,28148.292500928,25000.0
22000,60.0,11.06,479.0,6.0,8.0,4.0,52000.0,21.26,63.5,0.0,6.0,8.0,2018.0,8.0,2008.0,6.0,122.0,FL,Current,2792.9,1696.07
4000,36.0,12.62,134.05,5.0,11.0,5.0,26812.0,1.12,28.1,0.0,2.0,2.0,2017.0,8.0,2011.0,4.0,76.0,CA,Charged Off,944.69,664.19
14000,36.0,6.49,429.03,7.0,2.0,4.0,55000.0,25.35,23.0,1.0,13.0,23.0,2016.0,5.0,1994.0,6.0,263.0,FL,Current,14147.89,12727.01
10000,36.0,11.49,329.72,6.0,10.0,10.0,40000.0,24.09,43.2,0.0,11.0,13.0,2017.0,5.0,2013.0,10.0,43.0,CA,Fully Paid,10987.6105430472,10000.0
17925,60.0,26.31,539.98,3.0,24.0,8.0,90000.0,30.88,50.5,1.0,8.0,19.0,2018.0,11.0,2000.0,10.0,217.0,TN,Current,1593.74,450.66
8400,36.0,5.32,252.97,7.0,1.0,10.0,65000.0,13.17,6.6,0.0,23.0,39.0,2017.0,8.0,1985.0,7.0,385.0,MA,Current,4548.49,4032.99
21000,36.0,10.91,686.62,6.0,9.0,1.0,60000.0,23.58,70.4,1.0,15.0,29.0,2017.0,9.0,1993.0,12.0,285.0,TX,Late (16-30 days),8631.22,6074.19
20000,60.0,13.99,465.27,5.0,14.0,10.0,150000.0,8.6,67.3,2.0,15.0,31.0,2015.0,10.0,1992.0,8.0,278.0,MN,Fully Paid,23233.3920847422,20000.0
20000,36.0,9.58,641.41,6.0,6.0,10.0,60000.0,24.88,71.6,2.0,18.0,24.0,2018.0,6.0,2005.0,4.0,158.0,NC,Current,5120.64,3963.37
1075,36.0,11.72,35.57,5.0,14.0,2.0,7500.0,19.2,84.1,4.0,5.0,10.0,2008.0,1.0,2004.0,9.0,40.0,NC,Does not meet the credit policy. Status:Fully Paid,1270.6650884017,1075.0
6000,36.0,7.39,186.34,7.0,4.0,1.0,45600.0,12.0,64.5,0.0,4.0,7.0,2016.0,5.0,2002.0,5.0,168.0,FL,Charged Off,4432.51,3508.08
19075,60.0,23.28,540.81,2.0,27.0,10.0,72000.0,30.32,95.0,0.0,6.0,19.0,2012.0,9.0,1993.0,7.0,230.0,HI,Fully Paid,32448.184710489,19075.0
10000,36.0,12.49,334.49,6.0,10.0,8.0,155000.0,5.95,90.7,0.0,8.0,20.0,2014.0,8.0,2004.0,11.0,117.0,CA,Fully Paid,11655.35,10000.0
12000,60.0,10.99,260.85,6.0,9.0,7.0,87000.0,10.46,41.5,0.0,21.0,27.0,2016.0,9.0,1996.0,3.0,246.0,CT,Current,7546.33,4987.97
25000,36.0,9.92,805.75,6.0,7.0,10.0,70000.0,15.51,45.5,0.0,18.0,26.0,2018.0,3.0,2005.0,12.0,147.0,GA,Current,8835.69,6869.17
19200,60.0,16.99,477.07,4.0,16.0,10.0,56000.0,16.16,25.9,2.0,16.0,62.0,2013.0,12.0,1995.0,2.0,226.0,TN,Fully Paid,20006.761714623903,19200.0
24000,36.0,13.99,820.15,5.0,14.0,8.0,140000.0,2.85,19.0,5.0,11.0,22.0,2015.0,2.0,1996.0,8.0,222.0,NY,Charged Off,15096.73,9444.28
8500,36.0,10.07,274.56,6.0,7.0,8.0,54000.0,18.33,15.2,0.0,16.0,30.0,2018.0,6.0,2007.0,5.0,133.0,TX,Current,2191.72,1674.41
3600,36.0,13.44,122.07,5.0,13.0,10.0,61700.0,33.05,77.4,1.0,18.0,24.0,2015.0,12.0,1998.0,8.0,208.0,WV,Fully Paid,4422.6604310128,3600.0
29500,36.0,9.17,940.43,6.0,7.0,10.0,121000.0,22.52,77.7,0.0,10.0,34.0,2015.0,5.0,1994.0,4.0,253.0,RI,Fully Paid,33111.3542551864,29500.0
28000,36.0,7.96,876.91,7.0,5.0,1.0,47000.0,26.79,13.5,1.0,8.0,42.0,2018.0,3.0,2002.0,7.0,188.0,NJ,Current,9633.63,7860.19
16000,36.0,12.74,537.11,5.0,11.0,4.0,125000.0,18.53,44.0,1.0,20.0,28.0,2017.0,2.0,2012.0,6.0,56.0,MI,Current,12862.33,9977.77
6000,36.0,11.99,199.26,5.0,11.0,1.0,60000.0,12.94,7.0,3.0,8.0,17.0,2016.0,5.0,1996.0,5.0,240.0,WI,Fully Paid,6647.1908560965,6000.0
20000,36.0,8.67,632.93,6.0,6.0,1.0,94000.0,13.05,70.0,0.0,12.0,35.0,2014.0,11.0,2003.0,7.0,136.0,KY,Charged Off,11248.53,8252.97
