loan_amnt,int_rate,installment,sub_grade,issue_d,issue_d_year,issue_d_month,annual_inc,dti,emp_length_years,addr_state,revol_bal,revol_util,credit_history_age_months,total_pymnt,total_rec_int,recoveries,last_pymnt_d,last_pymnt_amnt,payment_to_loan_ratio,income_to_loan_ratio,grade_ord,sub_grade_ord,loan_status_binary
16000,7.39,496.9,3,1970-01-01 00:00:00.000000082,2016,3,62000.0,16.53,1.0,14,27305,43.0,380.0,17420.9,1891.34,0.0,1970-01-01 00:00:00.000000032,496.9,1.0888062500000002,3.875,7.0,4.0,0
10000,12.74,335.69,10,1970-01-01 00:00:00.000000009,2017,4,45000.0,27.76,10.0,9,17869,46.4,124.0,4672.3,1015.29,993.87,1970-01-01 00:00:00.000000067,335.69,0.46723,4.5,5.0,11.0,0
5000,16.91,178.04,14,1970-01-01 00:00:00.000000115,2018,10,90000.0,38.26,10.0,30,40135,79.6,181.0,707.46,267.95,0.0,1970-01-01 00:00:00.000000032,178.04,0.141492,18.0,5.0,15.0,0
2000,15.05,69.38,13,1970-01-01 00:00:00.000000043,2018,2,67721.0,12.83,7.0,13,732,73.2,162.0,1029.22,230.97,0.0,1970-01-01 00:00:00.000000032,69.38,0.51461,33.8605,5.0,14.0,0
11000,7.02,339.75,1,1970-01-01 00:00:00.000000105,2018,11,90000.0,13.47,3.0,42,41448,59.6,341.0,4254.96,171.41,0.0,1970-01-01 00:00:00.000000032,889.75,0.3868145454545454,8.181818181818182,7.0,2.0,0
35000,10.42,750.91,7,1970-01-01 00:00:00.000000104,2017,11,165000.0,13.45,2.0,4,22505,32.4,296.0,11243.39,4115.2,0.0,1970-01-01 00:00:00.000000032,750.91,0.3212397142857143,4.714285714285714,6.0,8.0,0
30000,22.35,834.55,19,1970-01-01 00:00:00.000000021,2018,8,80000.0,22.53,5.0,33,30467,55.7,165.0,4932.8,3199.01,0.0,1970-01-01 00:00:00.000000032,834.55,0.1644266666666666,2.6666666666666665,4.0,20.0,0
10000,6.97,308.64,2,1970-01-01 00:00:00.000000008,2016,4,45000.0,15.04,8.0,42,2706,36.6,126.0,10489.89,1104.21,0.0,1970-01-01 00:00:00.000000032,308.64,1.048989,4.5,7.0,3.0,0
15000,7.49,466.53,3,1970-01-01 00:00:00.000000053,2017,1,45000.0,22.56,9.0,33,9881,41.9,257.0,11720.76,1608.31,0.0,1970-01-01 00:00:00.000000032,956.39,0.781384,3.0,7.0,4.0,0
7450,10.99,243.87,8,1970-01-01 00:00:00.000000019,2016,8,31000.0,15.64,2.0,4,3531,92.9,141.0,7070.57,1266.72,0.0,1970-01-01 00:00:00.000000032,251.31,0.949069798657718,4.161073825503356,6.0,9.0,0
15000,18.45,545.68,16,1970-01-01 00:00:00.000000010,2018,4,43000.0,22.72,10.0,9,14582,59.8,205.0,17039.1426328602,2039.14,0.0,1970-01-01 00:00:00.000000041,12689.08,1.13594284219068,2.8666666666666667,4.0,17.0,0
4975,18.06,180.01,16,1970-01-01 00:00:00.000000054,2018,1,27260.0,23.21,,9,5297,43.8,185.0,1761.91,756.67,0.0,1970-01-01 00:00:00.000000032,59.75,0.3541527638190955,5.479396984924623,4.0,17.0,0
12000,15.61,419.58,15,1970-01-01 00:00:00.000000061,2015,7,125000.0,23.86,10.0,33,25763,81.0,439.0,5528.56,1551.18,883.05,1970-01-01 00:00:00.000000056,419.58,0.4607133333333333,10.416666666666666,4.0,16.0,0
35000,20.99,946.68,24,1970-01-01 00:00:00.000000029,2015,12,100000.0,19.0,10.0,9,23542,67.6,341.0,35954.52,18118.93,0.0,1970-01-01 00:00:00.000000032,946.68,1.027272,2.857142857142857,3.0,25.0,0
3500,15.59,122.35,14,1970-01-01 00:00:00.000000062,2016,7,61000.0,10.28,7.0,44,2709,33.4,269.0,4040.3263672878,540.33,0.0,1970-01-01 00:00:00.000000104,2457.36,1.154378962082229,17.428571428571427,5.0,15.0,0
17200,17.86,435.46,19,1970-01-01 00:00:00.000000040,2015,2,52500.0,22.19,10.0,9,12597,48.3,40.0,15701.1,6759.97,1365.05,1970-01-01 00:00:00.000000085,435.46,0.9128546511627909,3.052325581395349,4.0,20.0,0
20000,9.75,643.0,7,1970-01-01 00:00:00.000000082,2016,3,55000.0,13.42,3.0,14,23330,53.0,195.0,22552.7420823425,2552.74,0.0,1970-01-01 00:00:00.000000023,9703.57,1.1276371041171251,2.75,6.0,8.0,0
25600,16.14,624.45,13,1970-01-01 00:00:00.000000021,2018,8,75000.0,18.06,3.0,44,8599,27.0,136.0,3723.75,1985.43,0.0,1970-01-01 00:00:00.000000032,624.45,0.145458984375,2.9296875,5.0,14.0,0
25000,5.32,752.87,0,1970-01-01 00:00:00.000000030,2016,12,172000.0,26.74,8.0,3,107249,44.0,154.0,19567.23,1915.55,0.0,1970-01-01 00:00:00.000000032,752.87,0.7826892,6.88,7.0,1.0,0
24000,7.9,750.97,3,1970-01-01 00:00:00.000000079,2013,3,80000.0,18.75,10.0,4,28696,40.0,223.0,26140.966124446702,2140.97,0.0,1970-01-01 00:00:00.000000101,574.47,1.089206921851946,3.333333333333333,7.0,4.0,0
9975,12.12,331.89,7,1970-01-01 00:00:00.000000119,2012,9,76000.0,4.88,5.0,4,14291,26.1,112.0,10796.9432759518,821.94,0.0,1970-01-01 00:00:00.000000053,8144.79,1.0824003284162207,7.619047619047619,6.0,8.0,0
7000,18.94,256.38,16,1970-01-01 00:00:00.000000021,2018,8,136000.0,16.56,10.0,6,11740,58.7,426.0,1530.91,620.25,0.0,1970-01-01 00:00:00.000000032,256.38,0.2187014285714285,19.428571428571427,4.0,17.0,0
8000,12.74,268.56,10,1970-01-01 00:00:00.000000053,2017,1,41000.0,17.65,3.0,1,9946,33.0,115.0,6736.27,1510.3,0.0,1970-01-01 00:00:00.000000032,268.56,0.84203375,5.125,5.0,11.0,0
30000,10.07,638.45,6,1970-01-01 00:00:00.000000074,2018,6,106500.0,12.14,10.0,10,33031,33.1,328.0,30058.7383333337,58.74,0.0,1970-01-01 00:00:00.000000058,30092.31,1.0019579444444566,3.55,6.0,7.0,0
30000,24.84,877.73,22,1970-01-01 00:00:00.000000010,2018,4,115000.0,8.6,5.0,4,33465,31.8,224.0,2591.79,1805.55,0.0,1970-01-01 00:00:00.000000050,877.73,0.086393,3.8333333333333335,3.0,23.0,0
16000,10.9,347.09,8,1970-01-01 00:00:00.000000010,2018,4,140000.0,16.12,5.0,42,28835,51.8,158.0,3451.52,1349.46,0.0,1970-01-01 00:00:00.000000032,347.09,0.21572,8.75,6.0,9.0,0
10700,20.49,286.41,23,1970-01-01 00:00:00.000000007,2015,4,39000.0,21.94,10.0,42,2253,74.0,250.0,15323.8481123923,4623.85,0.0,1970-01-01 00:00:00.000000085,7030.14,1.432135337606757,3.644859813084112,3.0,24.0,0
6000,8.9,190.52,4,1970-01-01 00:00:00.000000078,2012,3,45000.0,8.64,2.0,18,9202,76.1,60.0,2344.86,427.98,252.11,1970-01-01 00:00:00.000000062,190.52,0.39081,7.5,7.0,5.0,0
25000,19.53,923.12,19,1970-01-01 00:00:00.000000082,2016,3,50000.0,29.04,2.0,5,15066,62.8,143.0,32282.08,8190.11,0.0,1970-01-01 00:00:00.000000032,923.12,1.2912832,2.0,4.0,20.0,0
20000,9.44,640.1,5,1970-01-01 00:00:00.000000104,2017,11,85000.0,15.08,10.0,42,17196,30.4,151.0,9585.77,1931.58,0.0,1970-01-01 00:00:00.000000032,640.1,0.4792885,4.25,6.0,6.0,0
16800,8.24,528.32,5,1970-01-01 00:00:00.000000103,2016,11,95000.0,17.53,8.0,9,18800,32.0,167.0,14237.73,2033.11,0.0,1970-01-01 00:00:00.000000032,528.32,0.8474839285714285,5.654761904761905,6.0,6.0,0
24000,8.99,763.09,5,1970-01-01 00:00:00.000000062,2016,7,80000.0,12.37,0.0,4,21866,33.9,96.0,23678.0,3408.86,0.0,1970-01-01 00:00:00.000000032,763.09,0.9865833333333334,3.333333333333333,6.0,6.0,0
2600,14.47,89.46,11,1970-01-01 00:00:00.000000064,2018,7,36000.0,29.37,2.0,21,498,2.7,239.0,622.04,200.27,0.0,1970-01-01 00:00:00.000000032,89.46,0.2392461538461538,13.846153846153848,5.0,12.0,0
20000,8.18,628.39,5,1970-01-01 00:00:00.000000018,2015,8,108000.0,11.7,10.0,34,18141,67.4,365.0,22612.9251235274,2612.93,0.0,1970-01-01 00:00:00.000000016,628.37,1.13064625617637,5.4,6.0,6.0,0
34075,19.19,887.5,22,1970-01-01 00:00:00.000000102,2015,11,69000.0,28.68,10.0,9,5606,25.7,110.0,43746.6132646198,9671.61,0.0,1970-01-01 00:00:00.000000057,27807.94,1.2838331112140808,2.02494497432135,3.0,23.0,0
5000,10.49,162.49,7,1970-01-01 00:00:00.000000019,2016,8,40000.0,12.06,3.0,34,4921,43.5,106.0,4871.79,817.53,0.0,1970-01-01 00:00:00.000000032,162.49,0.974358,8.0,6.0,8.0,0
8000,14.49,275.33,13,1970-01-01 00:00:00.000000017,2014,8,38000.0,16.05,10.0,4,2960,14.2,201.0,8469.9,469.9,0.0,1970-01-01 00:00:00.000000028,2868.58,1.0587375,4.75,5.0,14.0,0
9000,7.89,281.58,4,1970-01-01 00:00:00.000000008,2016,4,50000.0,20.16,2.0,18,9768,45.2,80.0,9999.9466240023,984.95,0.0,1970-01-01 00:00:00.000000024,480.67,1.1111051804447,5.555555555555555,7.0,5.0,0
18000,9.49,377.95,6,1970-01-01 00:00:00.000000101,2014,11,56000.0,13.84,5.0,34,16805,54.7,203.0,21970.4229772468,3970.42,0.0,1970-01-01 00:00:00.000000040,8009.99,1.2205790542914887,3.111111111111111,6.0,7.0,0
15000,6.68,460.97,2,1970-01-01 00:00:00.000000081,2015,3,200000.0,10.92,10.0,4,28594,16.5,139.0,15324.94,324.94,0.0,1970-01-01 00:00:00.000000013,12947.6,1.0216626666666666,13.333333333333334,7.0,3.0,0
25000,9.93,530.32,6,1970-01-01 00:00:00.000000124,2017,9,103000.0,15.24,10.0,26,9817,22.8,286.0,28149.9458717255,3149.95,0.0,1970-01-01 00:00:00.000000032,19678.62,1.12599783486902,4.12,6.0,7.0,0
27375,6.07,833.67,1,1970-01-01 00:00:00.000000043,2018,2,60000.0,13.0,8.0,22,9788,23.9,139.0,28242.1662313899,867.17,0.0,1970-01-01 00:00:00.000000105,24050.73,1.031677305256252,2.191780821917808,7.0,2.0,0
21000,16.29,741.31,15,1970-01-01 00:00:00.000000041,2016,2,47000.0,20.4,7.0,17,22250,36.6,83.0,21303.2600016428,303.26,0.0,1970-01-01 00:00:00.000000065,21322.26,1.0144409524591809,2.238095238095238,4.0,16.0,0
20000,6.11,609.44,0,1970-01-01 00:00:00.000000105,2018,11,159000.0,11.05,10.0,33,13856,13.2,398.0,1821.53,290.94,0.0,1970-01-01 00:00:00.000000032,609.44,0.0910765,7.95,7.0,1.0,0
8000,14.98,277.25,12,1970-01-01 00:00:00.000000050,2014,1,35000.0,12.35,0.0,4,43,0.2,103.0,9980.742099004,1980.74,0.0,1970-01-01 00:00:00.000000039,276.99,1.2475927623755,4.375,5.0,13.0,0
12000,22.35,460.47,21,1970-01-01 00:00:00.000000092,2016,5,52000.0,33.42,10.0,41,11033,55.4,129.0,5031.21,1833.12,901.88,1970-01-01 00:00:00.000000030,460.47,0.4192675,4.333333333333333,3.0,22.0,0
15000,12.59,338.16,11,1970-01-01 00:00:00.000000102,2015,11,49000.0,29.98,4.0,23,9989,37.0,165.0,13107.9,4451.43,0.0,1970-01-01 00:00:00.000000032,338.16,0.87386,3.2666666666666666,5.0,12.0,0
10000,10.49,214.89,7,1970-01-01 00:00:00.000000019,2016,8,105000.0,10.71,8.0,47,13603,23.9,238.0,6440.87,2089.94,0.0,1970-01-01 00:00:00.000000032,214.89,0.644087,10.5,6.0,8.0,0
6000,18.99,219.91,17,1970-01-01 00:00:00.000000019,2016,8,48307.0,4.17,10.0,13,4025,11.9,133.0,6808.54,1833.74,0.0,1970-01-01 00:00:00.000000032,219.91,1.1347566666666666,8.051166666666667,4.0,18.0,0
6000,10.33,194.54,5,1970-01-01 00:00:00.000000032,2018,12,30000.0,21.8,3.0,44,4591,48.8,124.0,390.81,103.79,0.0,1970-01-01 00:00:00.000000032,194.54,0.065135,5.0,6.0,6.0,0
21000,14.46,493.66,13,1970-01-01 00:00:00.000000072,2016,6,56000.0,10.63,,4,28227,84.8,372.0,15780.25,6454.39,0.0,1970-01-01 00:00:00.000000032,493.66,0.7514404761904762,2.6666666666666665,5.0,14.0,0
12000,19.03,311.49,17,1970-01-01 00:00:00.000000020,2017,8,93000.0,25.85,10.0,33,37917,52.9,242.0,3239.53,1871.82,50.0,1970-01-01 00:00:00.000000024,50.0,0.2699608333333333,7.75,4.0,18.0,0
8400,10.15,271.64,6,1970-01-01 00:00:00.000000111,2014,10,43224.0,15.99,10.0,14,6360,55.8,175.0,9778.885903803,1378.89,0.0,1970-01-01 00:00:00.000000095,271.49,1.1641530837860714,5.145714285714286,6.0,7.0,0
20050,15.61,483.44,15,1970-01-01 00:00:00.000000007,2015,4,57000.0,28.4,10.0,30,29163,79.5,178.0,25777.5306325216,5727.53,0.0,1970-01-01 00:00:00.000000057,13381.66,1.2856623756868628,2.8428927680798006,4.0,16.0,0
2500,13.99,85.44,13,1970-01-01 00:00:00.000000112,2015,10,55000.0,14.18,0.0,29,11054,49.8,124.0,3066.402563528,566.4,0.0,1970-01-01 00:00:00.000000058,419.7,1.2265610254112,22.0,5.0,14.0,0
4525,14.99,156.84,13,1970-01-01 00:00:00.000000083,2017,3,36000.0,18.13,10.0,41,6138,49.5,147.0,2844.99,677.35,638.0,1970-01-01 00:00:00.000000077,156.84,0.6287270718232044,7.955801104972376,5.0,14.0,0
11200,11.99,249.09,9,1970-01-01 00:00:00.000000054,2018,1,39000.0,55.48,2.0,13,25777,58.2,162.0,3223.25,1328.94,0.0,1970-01-01 00:00:00.000000032,249.09,0.2877901785714286,3.482142857142857,6.0,10.0,0
35000,20.0,927.29,18,1970-01-01 00:00:00.000000104,2017,11,127000.0,24.07,10.0,4,20686,27.5,332.0,42048.5383212096,7048.54,0.0,1970-01-01 00:00:00.000000086,31887.24,1.2013868091774171,3.628571428571429,4.0,19.0,0
35000,15.04,833.39,13,1970-01-01 00:00:00.000000084,2018,3,51000.0,24.02,10.0,30,12498,34.4,205.0,38401.4999063067,3401.5,0.0,1970-01-01 00:00:00.000000086,32626.26,1.0971857116087629,1.457142857142857,5.0,14.0,0
7000,8.9,222.28,4,1970-01-01 00:00:00.000000015,2012,8,30000.0,15.84,10.0,4,7746,29.9,290.0,7943.8779156735,943.88,0.0,1970-01-01 00:00:00.000000020,1947.17,1.1348397022390715,4.285714285714286,7.0,5.0,0
10000,7.91,312.95,4,1970-01-01 00:00:00.000000052,2016,1,90000.0,16.05,2.0,9,13166,42.5,123.0,10148.2900000177,148.29,0.0,1970-01-01 00:00:00.000000065,6839.73,1.01482900000177,9.0,7.0,5.0,0
4800,9.93,154.73,6,1970-01-01 00:00:00.000000104,2017,11,80000.0,9.57,3.0,37,1271,11.7,154.0,2318.3,489.55,0.0,1970-01-01 00:00:00.000000032,154.73,0.4829791666666667,16.666666666666668,6.0,7.0,0
32000,11.39,1053.56,7,1970-01-01 00:00:00.000000030,2016,12,100000.0,16.18,10.0,4,23053,91.0,194.0,11904.13,2219.78,3495.9,1970-01-01 00:00:00.000000015,1053.56,0.3720040624999999,3.125,6.0,8.0,0
35000,16.99,869.66,17,1970-01-01 00:00:00.000000091,2015,5,90000.0,27.43,10.0,6,23394,77.7,152.0,38088.36,3088.36,0.0,1970-01-01 00:00:00.000000021,33806.13,1.0882388571428572,2.571428571428572,4.0,18.0,0
10575,16.99,376.98,17,1970-01-01 00:00:00.000000040,2015,2,23000.0,19.21,8.0,4,2886,18.6,75.0,13561.0657297222,2986.07,0.0,1970-01-01 00:00:00.000000031,376.75,1.2823702817704208,2.1749408983451537,4.0,18.0,0
6800,11.53,224.34,9,1970-01-01 00:00:00.000000071,2015,6,52000.0,16.18,10.0,9,10238,35.2,235.0,8072.3232733004,1272.32,0.0,1970-01-01 00:00:00.000000058,224.78,1.187106363720647,7.647058823529412,6.0,10.0,0
5000,21.45,189.54,19,1970-01-01 00:00:00.000000093,2017,5,50000.0,14.07,3.0,39,2193,52.2,126.0,5810.2524594753,810.25,0.0,1970-01-01 00:00:00.000000007,4110.35,1.16205049189506,10.0,4.0,20.0,0
20000,6.07,609.08,1,1970-01-01 00:00:00.000000094,2018,5,101000.0,4.82,6.0,37,11392,38.8,146.0,5468.23,803.42,0.0,1970-01-01 00:00:00.000000032,609.08,0.2734115,5.05,7.0,2.0,0
5500,9.99,177.45,5,1970-01-01 00:00:00.000000120,2013,9,65000.0,22.8,7.0,4,6312,73.4,169.0,6386.4799975206,886.48,0.0,1970-01-01 00:00:00.000000014,530.63,1.1611781813673818,11.818181818181818,6.0,6.0,0
1300,7.26,40.3,3,1970-01-01 00:00:00.000000071,2015,6,80000.0,14.03,0.0,22,26380,74.5,201.0,1432.8177974897,132.82,0.0,1970-01-01 00:00:00.000000057,506.44,1.1021675365305386,61.53846153846154,7.0,4.0,0
4000,13.98,136.68,12,1970-01-01 00:00:00.000000060,2014,7,35000.0,16.91,5.0,14,2615,38.5,132.0,2932.41,704.95,310.13,1970-01-01 00:00:00.000000065,136.68,0.7331025,8.75,5.0,13.0,0
9000,16.55,318.87,16,1970-01-01 00:00:00.000000122,2015,9,120000.0,15.14,10.0,38,270,6.0,158.0,9584.2,584.2,0.0,1970-01-01 00:00:00.000000029,8325.27,1.0649111111111111,13.333333333333334,4.0,17.0,0
6000,7.97,187.94,4,1970-01-01 00:00:00.000000073,2017,6,51000.0,24.07,,34,14848,55.2,388.0,3753.49,597.15,0.0,1970-01-01 00:00:00.000000032,187.94,0.6255816666666666,8.5,7.0,5.0,0
6300,12.74,211.49,10,1970-01-01 00:00:00.000000042,2017,2,45000.0,31.04,6.0,41,6357,46.4,390.0,7125.5743563727,825.57,0.0,1970-01-01 00:00:00.000000007,4380.66,1.1310435486305874,7.142857142857143,5.0,11.0,0
8200,12.99,276.26,11,1970-01-01 00:00:00.000000101,2014,11,62400.0,13.75,9.0,29,4080,39.2,213.0,9065.65,1712.35,233.61,1970-01-01 00:00:00.000000049,276.26,1.1055670731707317,7.609756097560975,5.0,12.0,0
11200,20.89,302.31,18,1970-01-01 00:00:00.000000064,2018,7,40500.0,29.16,4.0,39,2513,34.4,120.0,12039.0164511233,839.02,0.0,1970-01-01 00:00:00.000000024,11086.59,1.074912183136009,3.616071428571429,4.0,19.0,0
4000,11.11,87.19,9,1970-01-01 00:00:00.000000047,2011,1,54000.0,20.49,6.0,33,0,0.0,74.0,5192.36,1192.36,0.0,1970-01-01 00:00:00.000000083,222.53,1.29809,13.5,6.0,10.0,0
8000,9.99,258.1,7,1970-01-01 00:00:00.000000007,2015,4,50000.0,20.91,10.0,5,3605,22.8,205.0,9212.4555245598,1212.46,0.0,1970-01-01 00:00:00.000000015,2248.2,1.151556940569975,6.25,6.0,8.0,0
12000,11.49,395.66,9,1970-01-01 00:00:00.000000053,2017,1,70000.0,22.42,10.0,4,10777,78.7,139.0,13990.6750249921,1990.68,0.0,1970-01-01 00:00:00.000000041,5251.69,1.1658895854160083,5.833333333333333,6.0,10.0,0
18000,30.65,589.57,28,1970-01-01 00:00:00.000000064,2018,7,32500.0,38.33,0.0,9,8078,45.4,92.0,4096.34,3114.93,0.0,1970-01-01 00:00:00.000000032,589.57,0.2275744444444444,1.805555555555556,2.0,29.0,0
9000,12.99,303.21,8,1970-01-01 00:00:00.000000110,2013,10,75000.0,19.02,7.0,30,16600,71.9,182.0,10915.22,1915.22,0.0,1970-01-01 00:00:00.000000094,302.87,1.212802222222222,8.333333333333334,6.0,9.0,0
14000,9.93,451.29,6,1970-01-01 00:00:00.000000073,2017,6,135000.0,2.34,7.0,33,12765,13.8,166.0,9018.08,1754.75,0.0,1970-01-01 00:00:00.000000032,451.29,0.6441485714285714,9.642857142857142,6.0,7.0,0
40000,8.39,1260.67,5,1970-01-01 00:00:00.000000008,2016,4,114000.0,20.12,10.0,38,12505,47.7,375.0,42844.14,5339.03,0.0,1970-01-01 00:00:00.000000032,1260.67,1.0711035,2.85,6.0,6.0,0
5000,13.99,170.87,12,1970-01-01 00:00:00.000000030,2016,12,70000.0,11.86,10.0,9,609,7.7,196.0,5855.4022632767,855.4,0.0,1970-01-01 00:00:00.000000058,3490.07,1.17108045265534,14.0,5.0,13.0,0
15000,9.17,478.19,6,1970-01-01 00:00:00.000000029,2015,12,55000.0,18.49,7.0,9,24111,35.9,200.0,17190.6182839847,2190.62,0.0,1970-01-01 00:00:00.000000096,1425.63,1.1460412189323133,3.6666666666666665,6.0,7.0,0
3100,12.74,104.07,10,1970-01-01 00:00:00.000000113,2016,10,57800.0,15.34,10.0,4,5456,85.3,132.0,3101.44,1.44,0.0,1970-01-01 00:00:00.000000084,3103.63,1.0004645161290322,18.64516129032258,5.0,11.0,0
20000,8.24,628.95,5,1970-01-01 00:00:00.000000103,2016,11,115000.0,9.28,10.0,17,19993,82.3,269.0,16958.76,2429.53,0.0,1970-01-01 00:00:00.000000032,628.95,0.847938,5.75,6.0,6.0,0
21150,18.99,548.53,20,1970-01-01 00:00:00.000000052,2016,1,58000.0,19.78,4.0,28,4752,41.7,264.0,19153.92,9656.54,0.0,1970-01-01 00:00:00.000000032,548.53,0.9056226950354608,2.7423167848699763,3.0,21.0,1
40000,9.44,838.91,5,1970-01-01 00:00:00.000000073,2017,6,95000.0,20.46,10.0,10,22142,22.5,202.0,16793.33,5489.49,0.0,1970-01-01 00:00:00.000000032,838.91,0.41983325,2.375,6.0,6.0,0
6000,18.94,219.76,16,1970-01-01 00:00:00.000000105,2018,11,190500.0,12.28,10.0,4,128904,59.1,321.0,452.15,200.06,0.0,1970-01-01 00:00:00.000000032,219.76,0.0753583333333333,31.75,4.0,17.0,0
3950,28.72,164.93,25,1970-01-01 00:00:00.000000031,2017,12,32000.0,30.12,0.0,21,6316,47.0,177.0,1862.74,1126.39,0.0,1970-01-01 00:00:00.000000032,175.0,0.471579746835443,8.10126582278481,2.0,26.0,1
30000,5.32,903.45,0,1970-01-01 00:00:00.000000009,2017,4,375000.0,4.44,1.0,13,6994,6.5,210.0,31339.4147148328,1339.41,0.0,1970-01-01 00:00:00.000000067,22313.78,1.0446471571610934,12.5,7.0,1.0,0
5000,11.47,164.81,9,1970-01-01 00:00:00.000000072,2016,6,125000.0,6.77,7.0,4,1914,13.5,191.0,5005.1,5.1,0.0,1970-01-01 00:00:00.000000056,5008.29,1.00102,25.0,6.0,10.0,0
6000,18.55,218.58,16,1970-01-01 00:00:00.000000120,2013,9,45000.0,19.37,3.0,33,3219,73.2,49.0,4695.56,1496.21,105.73,1970-01-01 00:00:00.000000055,218.58,0.7825933333333334,7.5,4.0,17.0,0
5625,16.29,198.57,15,1970-01-01 00:00:00.000000092,2016,5,140000.0,17.81,2.0,10,2906,44.0,126.0,4358.36,1249.46,0.0,1970-01-01 00:00:00.000000067,198.57,0.7748195555555555,24.88888888888889,4.0,16.0,0
10250,10.99,335.53,7,1970-01-01 00:00:00.000000070,2014,6,39000.0,12.83,8.0,34,15145,77.7,150.0,12073.4845500543,1823.48,0.0,1970-01-01 00:00:00.000000066,1112.83,1.1779009317126146,3.804878048780488,6.0,8.0,0
2000,12.05,66.48,10,1970-01-01 00:00:00.000000102,2015,11,52000.0,13.36,10.0,26,18515,44.8,193.0,2390.4444474338,390.44,0.0,1970-01-01 00:00:00.000000086,66.32,1.1952222237169,26.0,5.0,11.0,0
12600,12.74,422.97,10,1970-01-01 00:00:00.000000093,2017,5,72000.0,5.32,1.0,18,6473,53.9,334.0,9014.53,2074.44,0.0,1970-01-01 00:00:00.000000032,422.97,0.715438888888889,5.714285714285714,5.0,11.0,0
10000,5.32,301.15,0,1970-01-01 00:00:00.000000061,2015,7,67000.0,29.2,6.0,9,6449,29.4,135.0,10748.537011469,733.48,0.0,1970-01-01 00:00:00.000000085,1508.34,1.0748537011469,6.7,7.0,1.0,0
35000,12.74,791.71,10,1970-01-01 00:00:00.000000009,2017,4,93600.0,18.05,0.0,46,20450,83.8,194.0,38633.0084018604,3633.01,0.0,1970-01-01 00:00:00.000000067,31557.16,1.1038002400531544,2.6742857142857144,5.0,11.0,0
25000,16.91,620.11,14,1970-01-01 00:00:00.000000105,2018,11,130000.0,34.36,3.0,4,25194,26.1,167.0,1836.84,1022.01,0.0,1970-01-01 00:00:00.000000032,620.11,0.0734736,5.2,5.0,15.0,0
10000,12.29,333.53,10,1970-01-01 00:00:00.000000091,2015,5,44000.0,20.36,6.0,46,11005,88.7,82.0,11857.001042688,1857.0,0.0,1970-01-01 00:00:00.000000015,3192.05,1.1857001042688,4.4,5.0,11.0,0
4650,12.62,155.83,10,1970-01-01 00:00:00.000000063,2017,7,190000.0,5.16,10.0,4,831,39.6,173.0,2957.51,721.64,0.0,1970-01-01 00:00:00.000000032,155.83,0.6360236559139786,40.86021505376344,5.0,11.0,0
4375,17.57,157.23,18,1970-01-01 00:00:00.000000111,2014,10,24000.0,22.05,1.0,26,3200,57.1,44.0,5412.5000001809,1037.5,0.0,1970-01-01 00:00:00.000000048,2267.9,1.2371428571842058,5.485714285714286,4.0,19.0,0
15000,11.99,498.15,10,1970-01-01 00:00:00.000000082,2016,3,131000.0,27.49,10.0,4,53385,55.5,136.0,8951.36,2120.53,0.0,1970-01-01 00:00:00.000000095,498.15,0.5967573333333334,8.733333333333333,5.0,11.0,0
20000,12.74,671.38,10,1970-01-01 00:00:00.000000053,2017,1,95000.0,11.02,8.0,30,14842,63.4,172.0,22276.5637009773,2276.56,0.0,1970-01-01 00:00:00.000000040,14919.69,1.1138281850488652,4.75,5.0,11.0,0
20000,12.73,671.29,9,1970-01-01 00:00:00.000000021,2018,8,115000.0,25.91,10.0,17,21758,87.4,192.0,21226.7825394871,1226.78,0.0,1970-01-01 00:00:00.000000032,1815.37,1.061339126974355,5.75,6.0,10.0,0
15000,7.02,463.3,1,1970-01-01 00:00:00.000000105,2018,11,50000.0,19.71,4.0,18,3521,12.6,121.0,1384.05,250.8,0.0,1970-01-01 00:00:00.000000032,463.3,0.0922699999999999,3.333333333333333,7.0,2.0,0
25000,13.99,581.58,12,1970-01-01 00:00:00.000000083,2017,3,85000.0,10.73,10.0,37,23247,36.2,237.0,13445.38,5845.49,0.0,1970-01-01 00:00:00.000000032,581.58,0.5378151999999999,3.4,5.0,13.0,0
35000,19.99,927.1,20,1970-01-01 00:00:00.000000082,2016,3,76000.0,28.31,9.0,42,28164,49.6,214.0,43302.401420364,8302.4,0.0,1970-01-01 00:00:00.000000057,30361.87,1.2372114691532572,2.1714285714285717,3.0,21.0,0
5600,9.17,178.53,6,1970-01-01 00:00:00.000000112,2015,10,71000.0,30.24,3.0,13,41116,72.8,287.0,6439.5872355059,839.59,0.0,1970-01-01 00:00:00.000000096,178.2,1.149926292054625,12.678571428571429,6.0,7.0,0
24000,19.99,635.72,18,1970-01-01 00:00:00.000000103,2016,11,78000.0,23.85,,33,7549,46.9,155.0,27590.3243068159,3590.32,0.0,1970-01-01 00:00:00.000000104,22425.64,1.1495968461173292,3.25,4.0,19.0,0
12000,16.01,421.95,14,1970-01-01 00:00:00.000000010,2018,4,66560.0,31.99,10.0,33,20848,42.5,280.0,12117.4100001519,117.41,0.0,1970-01-01 00:00:00.000000077,12128.08,1.009784166679325,5.546666666666667,5.0,15.0,0
35000,13.49,805.17,11,1970-01-01 00:00:00.000000083,2017,3,300000.0,13.34,5.0,43,43629,78.3,171.0,18466.45,7728.56,0.0,1970-01-01 00:00:00.000000032,805.17,0.5276128571428572,8.571428571428571,5.0,12.0,0
